voltage,electronDensity,centralField,throatField,fieldRatio,rotationPower,viscousTorquePower,parallelLossPower,chargeExchangePower,totalHeatLoss,classicalIonHeatLoss,parallelIonHeatLoss,chargeExchangeHeatLoss,parallelElectronHeatLoss,radiationLoss,MachAlfven,Q_scientific,Q_scientific_equiv,ionTemperature,electronTemperature,temperatureRatio,rho_i,a,L,rmin,exhaustRadius,tau_E,Mach,rho_star,nu_star,tripleProduct,thermalPower
118.0,1.6e+19,0.34,3.0,8.823529411764705,0.0599,0.0183,0.00212,0.0394,0.0183,0.00594,0.0034100000000000003,0.00185,0.00662,4.88e-05,1.17,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0756,4.62,0.18,0.000173,2.78e+18,
98.8,6.1e+19,0.34,3.0,8.823529411764705,0.935,0.216,0.0246,0.694,0.216,0.06509999999999999,0.0399,0.030199999999999998,0.0751,0.000573,1.91,,,1.5,1.5,1.0,0.0116,0.08,0.6,0.05,0.0438,0.016,4.79,0.145,0.00144,1.46e+18,
126.0,6.1e+19,0.34,3.0,8.823529411764705,0.797,0.274,0.0317,0.491,0.274,0.0915,0.051,0.0237,0.1,0.000769,2.44,,,2.7,2.7,1.0,0.0156,0.08,0.6,0.05,0.0438,0.022600000000000002,4.55,0.19499999999999998,0.000467,3.73e+18,
164.0,1.6e+19,0.34,3.0,8.823529411764705,0.0469,0.0252,0.0028599999999999997,0.0188,0.0252,0.00939,0.00454,0.00102,0.00939,7.27e-05,1.62,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,0.122,4.3,0.26749999999999996,3.73e-05,9.97e+18,
215.0,1.1e+19,0.34,3.0,8.823529411764705,0.0212,0.0156,0.00165,0.0039700000000000004,0.0156,0.00654,0.00259,0.000241,0.00564,4.8e-05,1.77,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.264,4.06,0.3725,7.19e-06,2.87e+19,
104.0,8.1e+19,0.34,3.0,8.823529411764705,1.6,0.398,0.045399999999999996,1.15,0.398,0.122,0.0737,0.0513,0.14,0.00108,2.32,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.013,4.74,0.155,0.0015,1.8e+18,
150.0,8.1e+19,0.34,3.0,8.823529411764705,1.22,0.568,0.0653,0.585,0.568,0.204,0.104,0.0304,0.211,0.0016699999999999998,3.34,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.0221,4.39,0.23999999999999996,0.000276,7.32e+18,
185.0,8.1e+19,0.34,3.0,8.823529411764705,1.1,0.698,0.07740000000000001,0.325,0.698,0.275,0.122,0.0185,0.258,0.00217,4.13,,,6.9,6.9,1.0,0.0249,0.08,0.6,0.05,0.0438,0.030199999999999998,4.19,0.31124999999999997,0.000101,1.69e+19,
143.0,8.1e+19,0.34,3.0,8.823529411764705,1.26,0.545,0.0629,0.649,0.545,0.192,0.1,0.033100000000000004,0.202,0.00159,3.2,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.0207,4.43,0.2275,0.000336,6.21e+18,
176.0,8.1e+19,0.34,3.0,8.823529411764705,1.12,0.665,0.0746,0.377,0.665,0.256,0.118,0.021,0.247,0.00204,3.93,,,6.1,6.1,1.0,0.0234,0.08,0.6,0.05,0.0438,0.028,4.23,0.2925,0.000128,1.38e+19,
161.0,8.1e+19,0.34,3.0,8.823529411764705,1.16,0.609,0.0695,0.484,0.609,0.226,0.11,0.026,0.227,0.00183,3.59,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.0246,4.32,0.2625,0.000196,9.75e+18,
153.0,1.6e+19,0.34,3.0,8.823529411764705,0.0489,0.0235,0.0027,0.022699999999999998,0.0235,0.00852,0.0043,0.0011899999999999999,0.00877,6.68e-05,1.51,,,4.3,4.3,1.0,0.0197,0.08,0.6,0.05,0.0438,0.11,4.37,0.24624999999999997,5.18e-05,7.58e+18,
140.0,6.1e+19,0.34,3.0,8.823529411764705,0.731,0.304,0.0352,0.391,0.304,0.106,0.0562,0.0198,0.113,0.000875,2.71,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0264,4.45,0.22125,0.000284,5.64e+18,
71.5,6.1e+19,0.34,3.0,8.823529411764705,0.884,0.155,0.0179,0.711,0.155,0.0417,0.0294,0.027600000000000003,0.0528,0.000391,1.38,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.0104,5.08,0.09924999999999999,0.00621,4.43e+17,
133.0,1.6e+19,0.34,3.0,8.823529411764705,0.054200000000000005,0.0207,0.00239,0.0312,0.0207,0.0070599999999999994,0.00383,0.0015400000000000001,0.0076100000000000004,5.67e-05,1.32,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.0905,4.5,0.20875,9.72e-05,4.49e+18,
109.0,1.6e+19,0.34,3.0,8.823529411764705,0.0634,0.017,0.00195,0.0445,0.017,0.00532,0.00315,0.00202,0.006030000000000001,4.44e-05,1.08,,,1.9,1.9,1.0,0.0131,0.08,0.6,0.05,0.0438,0.0675,4.7,0.16375,0.000249,2.05e+18,
213.0,3.6e+19,0.34,3.0,8.823529411764705,0.22,0.161,0.0171,0.0424,0.161,0.0673,0.0268,0.00257,0.0583,0.000508,3.17,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.0818,4.06,0.36874999999999997,2.38e-05,2.86e+19,
133.0,4.1e+19,0.34,3.0,8.823529411764705,0.347,0.132,0.015300000000000001,0.2,0.132,0.045200000000000004,0.0245,0.009869999999999999,0.048799999999999996,0.000372,2.12,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.0362,4.5,0.20875,0.000243,4.6e+18,
158.0,3.6e+19,0.34,3.0,8.823529411764705,0.237,0.121,0.013800000000000002,0.102,0.121,0.0445,0.022,0.00544,0.0451,0.000353,2.35,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.0528,4.33,0.2575,9.62e-05,8.93e+18,
140.0,3.6e+19,0.34,3.0,8.823529411764705,0.258,0.108,0.0124,0.138,0.108,0.0375,0.019899999999999998,0.00698,0.039799999999999995,0.000305,2.08,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0442,4.45,0.22125,0.00017,5.57e+18,
49.4,4.1e+19,0.34,3.0,8.823529411764705,0.277,0.0479,0.00607,0.223,0.0479,0.0116,0.0101,0.0077599999999999995,0.0174,0.000116,0.784,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.00968,5.36,0.065,0.0213,1.19e+17,
174.0,4.1e+19,0.34,3.0,8.823529411764705,0.292,0.171,0.0192,0.102,0.171,0.0655,0.0305,0.00567,0.0636,0.000513,2.76,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.0533,4.25,0.2875,7.05e-05,1.29e+19,
126.0,1.01e+20,0.34,3.0,8.823529411764705,2.16,0.742,0.0858,1.33,0.742,0.248,0.138,0.064,0.271,0.00211,3.14,,,2.7,2.7,1.0,0.0156,0.08,0.6,0.05,0.0438,0.013800000000000002,4.55,0.19499999999999998,0.000763,3.78e+18,
98.8,1.01e+20,0.34,3.0,8.823529411764705,2.53,0.584,0.0664,1.88,0.584,0.176,0.108,0.0818,0.203,0.00157,2.46,,,1.5,1.5,1.0,0.0116,0.08,0.6,0.05,0.0438,0.009779999999999999,4.79,0.145,0.00236,1.48e+18,
118.0,5.6e+19,0.34,3.0,8.823529411764705,0.71,0.217,0.0251,0.467,0.217,0.0705,0.0404,0.0219,0.07840000000000001,0.000598,2.19,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0223,4.62,0.18,0.000585,2.88e+18,
98.8,2.1e+19,0.34,3.0,8.823529411764705,0.114,0.0264,0.003,0.0848,0.0264,0.007940000000000001,0.00487,0.00369,0.00917,6.790000000000001e-05,1.12,,,1.5,1.5,1.0,0.0116,0.08,0.6,0.05,0.0438,0.045,4.79,0.145,0.000511,1.42e+18,
126.0,2.1e+19,0.34,3.0,8.823529411764705,0.09720000000000001,0.0335,0.00387,0.0598,0.0335,0.0112,0.00621,0.00289,0.012199999999999999,9.109999999999999e-05,1.43,,,2.7,2.7,1.0,0.0156,0.08,0.6,0.05,0.0438,0.0639,4.55,0.19499999999999998,0.000165,3.62e+18,
164.0,5.6e+19,0.34,3.0,8.823529411764705,0.556,0.299,0.034,0.224,0.299,0.112,0.053899999999999997,0.0121,0.111,0.00089,3.03,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,0.036,4.3,0.26749999999999996,0.000126,1.03e+19,
215.0,5.1e+19,0.34,3.0,8.823529411764705,0.439,0.323,0.0342,0.0823,0.323,0.136,0.053700000000000005,0.005,0.117,0.00103,3.8,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.059,4.06,0.3725,3.22e-05,2.98e+19,
171.0,9.6e+19,0.34,3.0,8.823529411764705,1.58,0.905,0.102,0.571,0.905,0.345,0.162,0.0315,0.337,0.00277,4.16,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.0228,4.26,0.2825,0.000173,1.25e+19,
206.0,9.1e+19,0.34,3.0,8.823529411764705,1.37,0.972,0.104,0.296,0.971,0.4,0.164,0.0177,0.354,0.00311,4.86,,,8.9,8.9,1.0,0.0283,0.08,0.6,0.05,0.0438,0.0314,4.09,0.35374999999999995,6.95e-05,2.55e+19,
179.0,6e+18,0.34,3.0,8.823529411764705,0.0065,0.00394,0.000441,0.00212,0.00394,0.0015300000000000001,0.000696,0.000119,0.00146,1.1400000000000001e-05,1.08,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,0.362,4.22,0.29750000000000004,9.52e-06,1.37e+19,
194.0,7.6e+19,0.34,3.0,8.823529411764705,0.963,0.643,0.0704,0.25,0.643,0.258,0.111,0.0145,0.237,0.00202,4.19,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.0343,4.15,0.32875,7.7e-05,2.01e+19,
217.0,9.1e+19,0.34,3.0,8.823529411764705,1.38,1.02,0.108,0.252,1.02,0.43,0.169,0.0154,0.369,0.00331,5.12,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.0339,4.05,0.37625,5.44e-05,3.12e+19,
208.0,6e+18,0.34,3.0,8.823529411764705,0.00637,0.00455,0.000487,0.00134,0.00454,0.00188,0.000765,7.99e-05,0.00166,1.37e-05,1.26,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,0.453,4.09,0.3575,4.68e-06,2.47e+19,
126.0,7.6e+19,0.34,3.0,8.823529411764705,1.23,0.424,0.049,0.757,0.424,0.141,0.0787,0.0365,0.155,0.0011899999999999999,2.72,,,2.7,2.7,1.0,0.0156,0.08,0.6,0.05,0.0438,0.0183,4.55,0.19499999999999998,0.000578,3.75e+18,
169.0,7.6e+19,0.34,3.0,8.823529411764705,1.0,0.562,0.0637,0.375,0.562,0.213,0.101,0.0205,0.21,0.0017,3.65,,,5.5,5.5,1.0,0.0222,0.08,0.6,0.05,0.0438,0.028,4.27,0.2775,0.000147,1.17e+19,
192.0,9.6e+19,0.34,3.0,8.823529411764705,1.53,1.01,0.111,0.41,1.01,0.403,0.175,0.0237,0.372,0.00317,4.65,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.0269,4.16,0.32499999999999996,0.000102,1.94e+19,
202.0,1e+18,0.34,3.0,8.823529411764705,0.184,0.000128,1.39e-05,4.23e-05,0.000128,5.23e-05,2.18e-05,2.5e-06,4.69e-05,391.0,0.501,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,2.5,4.11,0.34625,9.26e-07,2.13e+19,
204.0,9.6e+19,0.34,3.0,8.823529411764705,1.52,1.07,0.115,0.339,1.07,0.439,0.181,0.0201,0.39,0.00342,4.95,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,0.0294,4.1,0.35,7.65e-05,2.46e+19,
93.1,6e+18,0.34,3.0,8.823529411764705,0.009810000000000001,0.0021000000000000003,0.000238,0.0074800000000000005,0.0021000000000000003,0.000617,0.000387,0.000318,0.000722,5.16e-06,0.565,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.14,4.85,0.135,0.000199,1.09e+18,
98.8,6e+18,0.34,3.0,8.823529411764705,0.009640000000000001,0.0022299999999999998,0.000253,0.0071600000000000006,0.0022299999999999998,0.00067,0.000411,0.000312,0.000774,5.54e-06,0.6,,,1.5,1.5,1.0,0.0116,0.08,0.6,0.05,0.0438,0.152,4.79,0.145,0.000151,1.37e+18,
202.0,9.6e+19,0.34,3.0,8.823529411764705,1.52,1.06,0.115,0.35,1.06,0.433,0.181,0.0207,0.388,0.0033799999999999998,4.9,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,0.029,4.11,0.34625,8e-05,2.37e+19,
204.0,1e+18,0.34,3.0,8.823529411764705,0.184,0.000129,1.39e-05,4.09e-05,0.000129,5.3e-05,2.1899999999999997e-05,2.43e-06,4.72e-05,397.0,0.506,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,2.54,4.11,0.35,8.85e-07,2.21e+19,
190.0,9.6e+19,0.34,3.0,8.823529411764705,1.53,0.998,0.11,0.424,0.998,0.397,0.174,0.024399999999999998,0.369,0.00313,4.6,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.0265,4.17,0.32,0.000107,1.85e+19,
166.0,7.6e+19,0.34,3.0,8.823529411764705,1.01,0.554,0.0629,0.391,0.554,0.208,0.0998,0.0213,0.207,0.0016699999999999998,3.59,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.027399999999999997,4.29,0.2725,0.000158,1.1e+19,
122.0,7.6e+19,0.34,3.0,8.823529411764705,1.26,0.411,0.0474,0.804,0.411,0.135,0.07629999999999999,0.038200000000000005,0.149,0.00115,2.64,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.0174,4.58,0.1875,0.000671,3.31e+18,
206.0,6e+18,0.34,3.0,8.823529411764705,0.00637,0.00451,0.000485,0.0013700000000000001,0.0045,0.00186,0.000761,8.190000000000001e-05,0.00164,1.36e-05,1.25,,,8.9,8.9,1.0,0.0283,0.08,0.6,0.05,0.0438,0.447,4.1,0.35374999999999995,4.88e-06,2.39e+19,
49.4,9.6e+19,0.34,3.0,8.823529411764705,1.48,0.255,0.0324,1.19,0.255,0.0616,0.053899999999999997,0.0414,0.0927,0.000635,1.2,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.00425,5.36,0.065,0.0485,1.22e+17,
196.0,7.6e+19,0.34,3.0,8.823529411764705,0.962,0.649,0.0709,0.242,0.649,0.262,0.112,0.0141,0.239,0.00204,4.23,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.0349,4.14,0.33375,7.33e-05,2.09e+19,
176.0,6e+18,0.34,3.0,8.823529411764705,0.00653,0.0038900000000000002,0.000436,0.00221,0.0038900000000000002,0.0015,0.00069,0.000123,0.00145,1.12e-05,1.07,,,6.1,6.1,1.0,0.0234,0.08,0.6,0.05,0.0438,0.355,4.24,0.2925,1.01e-05,1.3e+19,
208.0,9.1e+19,0.34,3.0,8.823529411764705,1.37,0.98,0.105,0.288,0.979,0.406,0.165,0.0173,0.357,0.00314,4.91,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,0.0319,4.09,0.3575,6.66e-05,2.64e+19,
174.0,9.6e+19,0.34,3.0,8.823529411764705,1.57,0.917,0.103,0.548,0.917,0.352,0.163,0.0304,0.341,0.00281,4.22,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.0233,4.25,0.2875,0.000162,1.32e+19,
213.0,5.1e+19,0.34,3.0,8.823529411764705,0.439,0.32,0.034,0.0845,0.32,0.134,0.053399999999999996,0.00512,0.116,0.00102,3.77,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.0583,4.06,0.36874999999999997,3.34e-05,2.88e+19,
122.0,2.1e+19,0.34,3.0,8.823529411764705,0.0997,0.0324,0.00375,0.0635,0.0324,0.0107,0.006030000000000001,0.00302,0.011800000000000001,8.77e-05,1.39,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.061,4.59,0.1875,0.000192,3.2e+18,
161.0,5.6e+19,0.34,3.0,8.823529411764705,0.561,0.294,0.0335,0.234,0.294,0.109,0.0533,0.0125,0.11,0.000873,2.98,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.0352,4.32,0.2625,0.000137,9.65e+18,
114.0,5.6e+19,0.34,3.0,8.823529411764705,0.73,0.209,0.0241,0.496,0.209,0.0668,0.0389,0.0229,0.075,0.000571,2.11,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0212,4.66,0.17125,0.000696,2.49e+18,
93.1,2.1e+19,0.34,3.0,8.823529411764705,0.116,0.0248,0.00282,0.0885,0.0249,0.00731,0.00458,0.00376,0.008539999999999999,6.32e-05,1.06,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.0414,4.85,0.135,0.000673,1.13e+18,
93.1,1.01e+20,0.34,3.0,8.823529411764705,2.57,0.55,0.062299999999999994,1.96,0.55,0.162,0.101,0.0833,0.189,0.00146,2.32,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.009,4.85,0.135,0.0031,1.18e+18,
122.0,1.01e+20,0.34,3.0,8.823529411764705,2.21,0.72,0.0831,1.41,0.72,0.237,0.134,0.067,0.261,0.0020299999999999997,3.04,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.0132,4.58,0.1875,0.000884,3.34e+18,
171.0,4.1e+19,0.34,3.0,8.823529411764705,0.294,0.169,0.019,0.106,0.169,0.06420000000000001,0.030100000000000002,0.005860000000000001,0.0628,0.000505,2.72,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.0522,4.26,0.2825,7.53e-05,1.22e+19,
137.0,3.6e+19,0.34,3.0,8.823529411764705,0.263,0.105,0.0121,0.146,0.105,0.0363,0.019399999999999997,0.0073,0.038799999999999994,0.000296,2.03,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.0426,4.47,0.215,0.00019,5.07e+18,
217.0,3.6e+19,0.34,3.0,8.823529411764705,0.221,0.163,0.0173,0.040299999999999996,0.163,0.0689,0.027100000000000003,0.00246,0.059,0.000518,3.22,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.0839,4.05,0.37625,2.2e-05,3.05e+19,
130.0,4.1e+19,0.34,3.0,8.823529411764705,0.355,0.129,0.0149,0.211,0.129,0.0435,0.023899999999999998,0.0103,0.047299999999999995,0.00036,2.06,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.0348,4.52,0.20249999999999999,0.000276,4.13e+18,
155.0,3.6e+19,0.34,3.0,8.823529411764705,0.239,0.119,0.0136,0.107,0.119,0.0434,0.0217,0.00566,0.0443,0.000346,2.31,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.0514,4.35,0.25125,0.000105,8.33e+18,
215.0,3.6e+19,0.34,3.0,8.823529411764705,0.221,0.162,0.0172,0.041299999999999996,0.162,0.0681,0.027,0.0025099999999999996,0.0587,0.000513,3.2,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.0829,4.06,0.3725,2.29e-05,2.95e+19,
104.0,1.6e+19,0.34,3.0,8.823529411764705,0.06520000000000001,0.0162,0.00185,0.0471,0.0162,0.0049900000000000005,0.003,0.00209,0.0057,4.2e-05,1.03,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.0631,4.74,0.155,0.000309,1.72e+18,
61.8,6.1e+19,0.34,3.0,8.823529411764705,0.779,0.133,0.0159,0.63,0.133,0.0342,0.026199999999999998,0.023399999999999997,0.046200000000000005,0.000331,1.2,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.00864,5.19,0.08387499999999999,0.0118,2.63e+17,
130.0,1.6e+19,0.34,3.0,8.823529411764705,0.0554,0.0201,0.00233,0.033,0.0201,0.00679,0.00373,0.00161,0.00738,5.48e-05,1.29,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.0869,4.53,0.20249999999999999,0.000111,4.03e+18,
150.0,1.6e+19,0.34,3.0,8.823529411764705,0.0495,0.023100000000000002,0.00266,0.0238,0.023100000000000002,0.008289999999999999,0.00423,0.00124,0.0086,6.52e-05,1.48,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.107,4.39,0.23999999999999996,5.67e-05,7.03e+18,
137.0,6.1e+19,0.34,3.0,8.823529411764705,0.745,0.297,0.0344,0.413,0.297,0.103,0.055,0.0207,0.11,0.00085,2.65,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.0255,4.47,0.215,0.000318,5.14e+18,
164.0,8.1e+19,0.34,3.0,8.823529411764705,1.15,0.619,0.0704,0.463,0.619,0.231,0.112,0.025,0.231,0.00186,3.65,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,0.0252,4.3,0.26749999999999996,0.000181,1.04e+19,
178.0,8.1e+19,0.34,3.0,8.823529411764705,1.11,0.673,0.07529999999999999,0.363,0.673,0.261,0.119,0.020399999999999998,0.25,0.00207,3.98,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,0.0286,4.22,0.29750000000000004,0.000121,1.46e+19,
146.0,8.1e+19,0.34,3.0,8.823529411764705,1.24,0.556,0.06409999999999999,0.616,0.556,0.198,0.102,0.0318,0.207,0.00163,3.27,,,3.9,3.9,1.0,0.0187,0.08,0.6,0.05,0.0438,0.0214,4.41,0.23375,0.000304,6.76e+18,
215.0,1.6e+19,0.34,3.0,8.823529411764705,0.0444,0.0327,0.00346,0.008320000000000001,0.0327,0.013699999999999999,0.00543,0.000506,0.011800000000000001,0.000101,2.13,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.183,4.06,0.3725,1.04e-05,2.9e+19,
169.0,8.1e+19,0.34,3.0,8.823529411764705,1.14,0.638,0.0722,0.425,0.638,0.241,0.114,0.0233,0.238,0.0019299999999999999,3.76,,,5.5,5.5,1.0,0.0222,0.08,0.6,0.05,0.0438,0.0263,4.27,0.2775,0.000157,1.17e+19,
183.0,8.1e+19,0.34,3.0,8.823529411764705,1.1,0.69,0.0767,0.337,0.69,0.27,0.121,0.019100000000000002,0.256,0.00214,4.08,,,6.7,6.7,1.0,0.0246,0.08,0.6,0.05,0.0438,0.0297,4.2,0.3075,0.000107,1.61e+19,
137.0,1.6e+19,0.34,3.0,8.823529411764705,0.0531,0.0212,0.0024500000000000004,0.0294,0.0212,0.00732,0.00392,0.00147,0.00783,5.85e-05,1.36,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.09390000000000001,4.47,0.215,8.62e-05,4.96e+18,
217.0,5.6e+19,0.34,3.0,8.823529411764705,0.529,0.391,0.041299999999999996,0.0964,0.391,0.165,0.0649,0.00588,0.141,0.00125,4.02,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.0545,4.05,0.37625,3.39e-05,3.08e+19,
130.0,6.1e+19,0.34,3.0,8.823529411764705,0.778,0.282,0.0327,0.463,0.282,0.09540000000000001,0.052399999999999995,0.022600000000000002,0.104,0.000797,2.51,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.023600000000000003,4.52,0.20249999999999999,0.000407,4.18e+18,
155.0,1.6e+19,0.34,3.0,8.823529411764705,0.048299999999999996,0.023899999999999998,0.00275,0.0216,0.023899999999999998,0.00874,0.00436,0.00114,0.00893,6.829999999999999e-05,1.54,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.113,4.35,0.25125,4.74e-05,8.16e+18,
171.0,6.1e+19,0.34,3.0,8.823529411764705,0.644,0.37,0.0417,0.233,0.37,0.141,0.06609999999999999,0.0129,0.138,0.0011200000000000001,3.31,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.0355,4.26,0.2825,0.000111,1.23e+19,
61.8,4.1e+19,0.34,3.0,8.823529411764705,0.356,0.060899999999999996,0.00725,0.288,0.060899999999999996,0.0156,0.012,0.0107,0.0211,0.000149,0.981,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.0127,5.19,0.08387499999999999,0.00803,2.6e+17,
130.0,3.6e+19,0.34,3.0,8.823529411764705,0.275,0.0997,0.0115,0.164,0.0997,0.0337,0.0185,0.00799,0.0366,0.000277,1.93,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.0394,4.52,0.20249999999999999,0.000244,4.12e+18,
150.0,3.6e+19,0.34,3.0,8.823529411764705,0.246,0.114,0.0132,0.118,0.114,0.041100000000000005,0.021,0.00613,0.0426,0.00033,2.22,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.048600000000000004,4.39,0.23999999999999996,0.000125,7.17e+18,
137.0,4.1e+19,0.34,3.0,8.823529411764705,0.34,0.136,0.0157,0.189,0.136,0.0469,0.0251,0.00943,0.0502,0.000384,2.17,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.0376,4.47,0.215,0.000216,5.08e+18,
104.0,3.6e+19,0.34,3.0,8.823529411764705,0.323,0.0804,0.009179999999999999,0.233,0.0804,0.0247,0.0149,0.0104,0.0282,0.000212,1.55,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.0287,4.74,0.155,0.000679,1.76e+18,
194.0,1.01e+20,0.34,3.0,8.823529411764705,1.69,1.13,0.123,0.439,1.13,0.453,0.195,0.0255,0.415,0.0035600000000000002,4.83,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.026,4.15,0.32875,0.000102,2.02e+19,
196.0,5.6e+19,0.34,3.0,8.823529411764705,0.526,0.355,0.038799999999999994,0.132,0.355,0.143,0.0611,0.00774,0.131,0.00111,3.63,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.0469,4.14,0.33375,5.44e-05,2.08e+19,
79.7,1.01e+20,0.34,3.0,8.823529411764705,2.53,0.469,0.0533,2.01,0.469,0.13,0.0873,0.0808,0.159,0.00122,1.98,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.0073,4.99,0.11249999999999999,0.00626,6.64e+17,
114.0,1.01e+20,0.34,3.0,8.823529411764705,2.34,0.671,0.07709999999999999,1.59,0.671,0.214,0.124,0.0733,0.24,0.00186,2.83,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0119,4.65,0.17125,0.00124,2.53e+18,
166.0,5.6e+19,0.34,3.0,8.823529411764705,0.552,0.303,0.0344,0.214,0.303,0.114,0.0546,0.0116,0.113,0.000908,3.08,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.036899999999999995,4.29,0.2725,0.000117,1.09e+19,
114.0,2.1e+19,0.34,3.0,8.823529411764705,0.105,0.030199999999999998,0.00348,0.0717,0.030199999999999998,0.00965,0.00561,0.0033,0.0108,8.03e-05,1.29,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.055,4.66,0.17125,0.000268,2.42e+18,
